epoch,train_loss,train_rmse,val_rmse,lr
1,3177.046630859375,56.64814366103818,56.653629606569865,0.0003
2,3151.5264892578125,56.64523631017745,56.65215581955681,0.0003
3,3159.3067626953125,56.63834987329965,56.647406291440085,0.0003
4,3272.7977294921875,56.627126210494964,56.63895745438902,0.0003
5,3197.674072265625,56.61013754419294,56.625504125558216,0.0003
6,3145.34033203125,56.58675515358594,56.60626261808161,0.0003
7,3207.4210205078125,56.55815233030757,56.58224807521136,0.0003
8,3250.930908203125,56.52740600037602,56.55728481854838,0.0003
9,3061.7916259765625,56.48618310993359,56.52267568510288,0.0003
10,3187.8876953125,56.44701101750266,56.49084217582982,0.0003
11,3132.73291015625,56.40473892012822,56.45607158216009,0.0003
12,3119.3936767578125,56.35806357101762,56.41622351109558,0.0003
13,3130.2510986328125,56.30184449543233,56.3666356511662,0.0003
14,3146.9755859375,56.25656060867761,56.32931594337659,0.0003
15,3159.4169921875,56.19735352707157,56.27711498011,0.0003
16,3040.579345703125,56.14104974222116,56.229215073864665,0.0003
17,3099.1702880859375,56.07608356644118,56.169829919548356,0.0003
18,3156.24462890625,56.02144677073297,56.121581418753024,0.0003
19,3080.10888671875,55.96386653291137,56.07081798410606,0.0003
20,3150.1654052734375,55.92611247626967,56.040979319274086,0.0003
21,3089.413330078125,55.87497310989818,55.996904312575204,0.0003
22,3250.251708984375,55.848429278037486,55.974539853515665,0.0003
23,3037.25390625,55.780552393483454,55.910162174298286,0.0003
24,3030.8323974609375,55.73738020553656,55.87242310055129,0.0003
25,3159.34326171875,55.69197606590719,55.83026607302399,0.0003
26,3149.3853759765625,55.66040091458788,55.800288526965495,0.0003
27,3106.2515869140625,55.60945787669246,55.75173435912632,0.0003
28,3115.40380859375,55.582067875244995,55.72621144261206,0.0003
29,3107.479248046875,55.54116115648159,55.686156746650795,0.0003
30,3027.8697509765625,55.49227639635347,55.63713467632665,0.0003
31,3089.35546875,55.4647629838174,55.611724448983296,0.0003
32,3056.5592041015625,55.404257067054424,55.55324673859692,0.0003
33,2969.17333984375,55.36364206464972,55.512480363046464,0.0003
34,2938.7747802734375,55.322430621245026,55.47388980453918,0.0003
35,3076.76513671875,55.305359106407984,55.45725725526124,0.0003
36,2989.328857421875,55.24475191765728,55.39615074250899,0.0003
