epoch,train_loss,train_rmse,val_rmse,lr
1,50.717706044514976,54.59355182281635,54.57570382020036,0.0007
2,50.85715103149414,51.96807269141373,51.92928130780619,0.0006999232392161959
3,49.801095962524414,48.337017107083526,48.282548061283784,0.0006996929905346004
4,44.01755460103353,43.44186600654372,43.381765497861004,0.0006993093549498951
5,39.11096509297689,37.05222361549742,36.972788070298115,0.0006987725007373266
6,31.288268725077312,29.272079928621107,29.164186775480573,0.0006980826633788957
7,22.715128898620605,21.524127773618446,21.455888762174872,0.0006972401454600673
8,16.19337272644043,18.240877161344066,18.10765860580018,0.0006962453165370459
9,14.512229919433594,18.874247346111176,18.508504521587952,0.0006950986129746767
10,15.188187917073568,17.074504099077398,17.00268688554489,0.000693800537755041
11,13.3277481396993,15.853219896278281,16.09549405676999,0.0006923516602568319
12,12.516356786092123,15.360404719649688,15.727119238267166,0.0006907526160056059
13,12.630625406901041,15.11243745860833,15.561546483436905,0.0006890041063950207
14,10.166813294092814,14.429919265246209,14.733016370987722,0.0006871068983791802
15,13.019469738006592,13.852733362706642,14.040839765320733,0.0006850618241362233
16,9.875352462132772,13.436484610751661,13.617655883095715,0.0006828697807033036
17,10.512248039245605,13.156418715491737,13.360864613848532,0.0006805317295831182
18,9.569843928019205,12.855572478006481,13.058377421868165,0.0006780486963221618
19,9.786245346069336,12.53169396407259,12.743092824258524,0.0006754217700608877
20,9.410463174184164,12.26146618891199,12.518823759023201,0.0006726521030559749
21,9.322232405344645,11.964336470075937,12.401176367417717,0.00066974091017491
22,9.01718020439148,11.756700702545919,12.231489205975128,0.0006666894683631066
23,8.615365266799927,11.564543612172733,12.110716337016752,0.0006634991160837942
24,9.545282681783041,11.398245526324395,12.071568968697573,0.0006601712527309247
25,8.31426477432251,11.243324598242705,11.988252387184193,0.0006567073380153518
26,8.121320088704428,11.03598555670846,11.936201076375637,0.000653108891324553
27,8.406780242919922,10.796507678226009,11.721852278866068,0.0006493774910561769
28,7.511369466781616,10.67302702913123,11.661157113245903,0.0006455147739257048
29,8.035078048706055,10.571991016118949,11.560436642358383,0.0006415224342485343
30,7.998854398727417,10.341741704193776,11.24260137598301,0.0006374022231967959
31,8.037503719329834,10.228389622510493,11.2255843084347,0.0006331559480312311
32,7.36413558324178,10.179570533495944,11.153490253452155,0.0006287854713084683
33,7.861301104227702,10.039015715357273,10.91519383576424,0.0006242927100640435
34,7.64724596341451,9.962074007410614,10.83172154633969,0.0006196796349715258
35,7.071037133534749,9.8361810999119,10.744092019163014,0.0006149482694781143
36,6.994992216428121,9.827603202107158,10.798795479822116,0.0006101006889170877
37,7.942854245503743,9.88250985056115,10.735159038421825,0.0006051390195974936
38,7.847784519195557,9.734696030723082,10.609469235609948,0.0006000654378714808
39,7.479989528656006,9.570359505189883,10.404765265658112,0.0005948821691796777
40,6.9576436678568525,9.522073180862698,10.321345085737295,0.0005895914870750408
41,7.678596417109172,9.437433077183499,10.211991328719305,0.0005841957122256001
42,6.819756746292114,9.35976176702618,10.238846296105594,0.0005786972113965368
43,6.957579652468364,9.382910118525421,10.317315556427696,0.0005730983964120412
44,7.424363533655803,9.29645823960484,10.244271789287835,0.0005674017230974085
45,6.8036900361378985,9.230380247344616,10.090618343054892,0.000561609690201831
46,7.390676180521647,9.151811233122347,9.908777925844797,0.0005557248383023654
47,7.014859755833943,9.173561411100234,9.927471732218601,0.000549749748689551
48,8.633358001708984,9.043919410685163,9.847108100209121,0.0005436870422351703
49,6.455667654673259,8.983464539570607,9.916634537854641,0.0005375393782426486
50,7.399875322977702,8.937248669554858,9.959051010300026,0.0005313094532805954
51,6.137256940205892,8.826605567759064,9.907385319517877,0.0005249999999999999
52,6.874303499857585,8.773971708523709,9.920157236751738,0.0005186137859356001
53,7.026113748550415,8.823153961436262,10.014321117680804,0.0005121536122919514
54,6.40041979153951,8.929123360876634,10.097402774953526,0.0005056223127147244
55,7.094801584879558,8.837374222719335,9.971963246470663,0.0004990227520477752
56,6.609548807144165,8.657902914144337,9.857688301803101,0.0004923578250765298
57,6.565483411153157,8.707763664897467,9.988425660469463,0.00048563045525823576
58,6.718200047810872,8.675615784503847,9.970851180211477,0.00047884359343963707
59,6.5136168003082275,8.562263702326705,9.792359052128514,0.00047200021656263505
60,7.049825986226399,8.471706586951433,9.705104676934534,0.00046510332635850383
61,6.1418830553690595,8.4377542168728,9.680388899339006,0.00045815594803123134
62,6.261902332305908,8.39342653594905,9.57808607067585,0.0004511611289305648
63,6.027954975763957,8.375106086611494,9.514882919460304,0.0004441219372153427
64,6.310142834981282,8.3951361578211,9.618352200332733,0.00043704146050769886
65,7.05924113591512,8.38028152676421,9.68059216000965,0.00042992280453872927
66,6.288394769032796,8.306734375861733,9.555098821449246,0.00042276909178621554
67,7.3399709065755205,8.29610837050256,9.489026468400322,0.00041558346010500344
68,6.991785128911336,8.251765024828195,9.44733228777816,0.00040836906135063557
69,6.771343072255452,8.27226531293702,9.591921586440511,0.0004011290599968439
70,6.207110166549683,8.296817402265464,9.642442001147632,0.00039386663174750624
71,6.183765172958374,8.245115704312335,9.533334779432156,0.00038658496214367857
72,7.153691212336223,8.150852487521286,9.462643317570551,0.0003792872451663102
73,5.969758192698161,8.133648149431256,9.493605337677172,0.00037197668183525947
74,5.690638303756714,8.166695205246583,9.485568516658436,0.0003646564788052197
75,6.480944554011027,8.161338331199659,9.51655577114046,0.0003573298469591747
76,6.961346864700317,8.181935010917721,9.607776154150034,0.0003499999999999998
77,5.985678672790527,8.186694038273567,9.692519827172134,0.00034267015304082496
78,5.806819001833598,8.067264267535242,9.559292996262723,0.0003353435211947799
79,5.773158152898152,8.009772429161952,9.462097449660149,0.0003280233181647402
80,6.214796145757039,7.988427046042679,9.397749984604337,0.00032071275483368933
81,6.230162064234416,7.958522444076577,9.37511229507008,0.0003134150378563211
82,6.375042676925659,8.014998505012464,9.483346608010924,0.0003061333682524933
83,5.278611421585083,8.044664644939266,9.514716677124873,0.00029887094000315584
84,5.5749538739522295,7.999028619982941,9.447716728131814,0.000291630938649364
85,6.2020736535390215,7.972191331574182,9.432628996715376,0.00028441653989499623
86,6.197876930236816,7.958985152853789,9.438079769430466,0.00027723090821378407
87,6.42086140314738,7.924233302301626,9.42262230302599,0.0002700771954612704
88,6.413286526997884,7.891206819754849,9.378931262660585,0.00026295853949230075
89,6.390463590621948,7.898009879610738,9.406519891305688,0.000255878062784657
90,6.207668860753377,7.9007267526819644,9.452615877197415,0.00024883887106943477
91,5.590414047241211,7.858784382907625,9.435263902821303,0.00024184405196876833
92,6.226198037465413,7.953635365748186,9.469163810590453,0.00023489667364149578
93,6.66581392288208,7.937075570117215,9.461374327209686,0.00022799978343736467
94,6.147940556208293,7.875547207580416,9.448379556610394,0.00022115640656036274
95,5.801830291748047,7.8342054832284,9.415642032407867,0.0002143695447417639
96,6.318205833435059,7.809225326745122,9.386176109354816,0.00020764217492346985
97,5.455044666926066,7.794562356725443,9.402718743582309,0.0002009772479522245
98,6.048395077387492,7.785887013074833,9.404881597931743,0.0001943776872852754
99,5.605095386505127,7.760647646711291,9.38732764491833,0.00018784638770804842
100,6.5182279745737715,7.743700473663589,9.383070873969897,0.00018138621406439955
101,5.4940628210703535,7.7372520144888846,9.38554312114479,0.00017499999999999986
102,5.736699342727661,7.725044424426965,9.375121016855674,0.00016869054671940443
103,5.964106162389119,7.7253231011373416,9.374059787523393,0.0001624606217573512
104,5.932463486989339,7.723622834332886,9.360627494066396,0.00015631295776482955
105,6.664986928304036,7.72733498612574,9.381020399944463,0.0001502502513104489
106,5.730865875879924,7.7187772302843864,9.415319774851564,0.00014427516169763442
107,6.102770725886027,7.722776856010538,9.47342854038466,0.0001383903097981688
108,6.474777857462565,7.70477758695475,9.450057864427588,0.00013259827690259137
109,6.258896907170613,7.691090352401543,9.43349208077347,0.00012690160358795857
110,6.797371943791707,7.685158528716624,9.444791801960802,0.00012130278860346317
111,5.689664363861084,7.686013927817993,9.470108500868541,0.00011580428777439958
112,6.256381909052531,7.693154264181859,9.484850852681717,0.00011040851292495891
113,5.942853371302287,7.6960547552209455,9.48607353971137,0.00010511783082032206
114,5.839085817337036,7.688612922943189,9.476857491434917,9.993456212851887e-05
115,5.749632835388184,7.699926919693905,9.489680921324181,9.486098040250602e-05
