epoch,train_loss,train_rmse,val_rmse,lr
1,3303.5794270833335,56.08142895425392,56.08814117937893,0.001
2,3063.0535888671875,55.33522333072798,55.335751654415276,0.0009998903417374227
3,2912.8067220052085,54.24956302812394,54.23910676632799,0.0009995614150494292
4,2852.045125325521,52.66104521522132,52.65135176878375,0.0009990133642141358
5,2789.141357421875,50.44039934606369,50.44543502793866,0.0009982464296247522
6,2563.8922526041665,47.35360690427936,47.38984214288203,0.0009972609476841367
7,2150.6810709635415,43.191592720310595,43.30250013238428,0.000996057350657239
8,1726.0696207682292,37.886053504792244,38.099661516793546,0.000994636166481494
9,1228.0432739257812,31.63729570033235,31.94228550594007,0.0009929980185352525
10,815.1704661051432,25.336650735498456,25.64083619513983,0.0009911436253643444
11,539.6204477945963,20.476123398047093,20.6540556512923,0.0009890738003669028
12,388.16918690999347,18.544364209256894,18.506626807841457,0.00098678945143658
13,347.33311971028644,18.26979198920146,18.155332520046283,0.0009842915805643154
14,446.93174235026044,17.591129279418606,17.633304796604197,0.000981581283398829
15,277.82362874348956,16.683144179225987,16.90720905794961,0.0009786597487660333
16,307.19922129313153,16.003011418307974,16.32310586579487,0.0009755282581475766
17,241.46588643391928,15.571130083319566,15.987211919088931,0.0009721881851187403
18,249.10951232910156,15.291263612757366,15.746216719063904,0.0009686409947459456
19,252.6077423095703,14.952823923293531,15.401806933404448,0.0009648882429441254
20,244.6127471923828,14.636320561549248,15.04236592055549,0.00096093157579425
21,227.32866541544595,14.339004424084054,14.780754217426422,0.0009567727288213001
22,241.80330403645834,14.030468573389246,14.514056738185772,0.0009524135262330095
23,196.92056147257486,13.807675155988683,14.291469806546498,0.0009478558801197061
24,282.1914545694987,13.561460313093718,14.075094860270802,0.000943101789615607
25,177.35506025950113,13.313382810867388,13.85843622073669,0.0009381533400219313
26,205.71634674072266,13.123602472348812,13.715655886567253,0.0009330127018922189
27,183.01648712158203,12.967661522745818,13.527667420085937,0.000927682130080253
28,229.0291519165039,12.791579047885664,13.380944713591814,0.0009221639627510072
29,205.69845072428384,12.585033074675007,13.290213354491454,0.0009164606203550494
30,180.22472127278647,12.413220039281446,13.159474007702228,0.0009105746045668516
31,156.97825495402017,12.25312281546878,12.97029373218999,0.0009045084971874733
32,158.76460774739584,12.106899973531034,12.80391674670583,0.0008982649590120977
33,150.86163425445557,11.966180848132435,12.663944520455214,0.0008918467286629196
34,162.65915298461914,11.83068980211846,12.533622346935271,0.0008852566213878943
35,148.53847122192383,11.700533873999076,12.402347444483963,0.000878497527825878
36,231.4831225077311,11.606189864918498,12.422162002583702,0.000871572412738697
37,177.69314575195312,11.663621628078602,12.64733511974635,0.0008644843137107055
38,168.30515162150064,11.503984949386643,12.508650357998604,0.0008572363398164014
39,151.40380096435547,11.266719647831474,12.254013274890807,0.0008498316702566826
40,161.77317810058594,11.129996694874546,12.098986872048872,0.0008422735529643442
41,145.99761327107748,11.01002722894386,11.95270007411146,0.0008345653031794289
42,171.81975809733072,10.913840646098201,11.815589026979909,0.0008267103019950526
43,137.27607091267905,10.832130284206558,11.73439770874843,0.0008187119948743447
44,136.49726104736328,10.755209055469432,11.657114591990814,0.000810573890139155
45,146.3794733683268,10.699793906350926,11.651779666568235,0.0008022995574311873
46,133.15143966674805,10.65451508603776,11.632548701524936,0.0007938926261462363
47,127.59179560343425,10.570924826618347,11.602920401600812,0.0007853567838422158
48,138.8002789815267,10.42639226319738,11.472227205482298,0.0007766957746216719
49,119.49178250630696,10.35846658892391,11.520848764659114,0.0007679133974894982
50,129.11339314778647,10.303542997565646,11.520434463191348,0.000759013504686565
51,123.2313601175944,10.259965797861943,11.475786067484746,0.0007499999999999998
52,133.9535369873047,10.184410697084822,11.382382679540916,0.0007408768370508575
53,119.04851659138997,10.071981053863368,11.224184264683862,0.0007316480175599307
54,127.65354919433594,9.997675530999697,11.106928110935602,0.0007223175895924635
55,114.73114267985027,9.953521613062126,11.055032329679966,0.0007128896457825361
56,120.88518142700195,9.914962396261645,11.018069164145595,0.0007033683215378998
57,113.7520039876302,9.857038977842445,10.941471613820163,0.0006937577932260512
58,118.58315531412761,9.795333703422841,10.852501485162998,0.0006840622763423388
59,138.82831446329752,9.723996348323434,10.819674398370257,0.0006742860236609073
60,142.73212560017905,9.664553461536054,10.87515633181952,0.0006644333233692913
61,130.84149551391602,9.598387118078143,10.852298379927158,0.0006545084971874734
62,110.80515416463216,9.554333307381452,10.772692620261035,0.0006445158984722354
63,120.6530049641927,9.531189811832931,10.772085964080595,0.0006344599103076324
64,121.27978261311848,9.531410891092897,10.779176018915457,0.0006243449435824269
65,144.8858985900879,9.473209606891311,10.669358939125527,0.0006141754350553275
66,111.12915166219075,9.429045928907332,10.62995243886619,0.0006039558454088793
67,118.82235209147136,9.388398192944576,10.647220235006756,0.000593690657292862
68,109.02741877237956,9.335272144297068,10.628476012741897,0.0005833843733580507
69,106.86040941874187,9.290860897482814,10.620835118898482,0.0005730415142812054
70,108.58825302124023,9.260008527579425,10.6431402349083,0.0005626666167821517
71,109.80027643839519,9.236133300834945,10.67130998183005,0.0005522642316338265
72,106.4336306254069,9.206371633863528,10.692234330629264,0.0005418389216661573
73,117.35525385538737,9.21022561034721,10.740979071470784,0.0005313952597646563
74,103.70225270589192,9.150941029163214,10.715305362811499,0.0005209378268645994
75,117.13226954142253,9.09577804223167,10.661427824059292,0.0005104712099416781
76,115.74963887532552,9.096116117171162,10.729874039436922,0.0004999999999999996
77,120.81703567504883,9.062144543000207,10.699897802946515,0.0004895287900583212
78,138.51968892415366,9.064127584735703,10.664878303996414,0.0004790621731353997
79,113.92013422648112,9.207719093313283,10.848138486991157,0.000468604740235343
80,127.2238057454427,9.157027997188253,10.79411471743507,0.00045816107833384175
81,112.10837809244792,9.006608356480681,10.613283639038107,0.0004477357683661729
82,96.44494374593098,8.91312737804694,10.49362027885335,0.00043733338321784746
83,100.69945907592773,8.876854848459052,10.460084173018277,0.0004269584857187939
84,102.79936345418294,8.856977222571494,10.451576455232818,0.0004166156266419484
85,107.13388188680013,8.848688202137675,10.441049674858409,0.0004063093427071373
86,101.44161605834961,8.836727407400604,10.42180985376433,0.0003960441545911199
87,129.99676005045572,8.810699498290962,10.412166810213273,0.0003858245649446718
88,100.07519276936848,8.822737656180145,10.457967952975665,0.00037565505641757235
89,78.68833446502686,8.830458503841676,10.455922847254385,0.00036554008969236695
90,82.91483330726624,8.824613019167398,10.450559342930278,0.0003554841015277638
91,87.62677383422852,8.802430988001099,10.42581519137121,0.000345491502812526
92,99.69453112284343,8.767363957453258,10.37839258037711,0.0003355666766307081
93,92.27164713541667,8.732276595162102,10.342751077580948,0.00032571397633909225
94,105.56147893269856,8.693664260413728,10.282281509577187,0.00031593772365766094
95,115.76015090942383,8.691297629859498,10.28233965554459,0.0003062422067739483
96,115.45854314168294,8.687306624599332,10.32601990753396,0.00029663167846209965
97,107.64616266886394,8.72836852287823,10.451712302098949,0.00028711035421746345
98,108.37587229410808,8.71668051067732,10.466839843564738,0.00027768241040753615
99,114.93982950846355,8.651382709361918,10.390705470894838,0.00026835198244006903
100,92.85952504475911,8.614662839261925,10.31817173798592,0.0002591231629491421
101,100.95050430297852,8.608475187476609,10.302030737287225,0.0002499999999999997
102,113.8057378133138,8.58908283419852,10.271609439827554,0.00024098649531343477
103,115.32090123494466,8.57023401788046,10.260504374473003,0.0002320866025105016
104,84.03791618347168,8.555178943595141,10.226723612987529,0.0002233042253783278
105,111.14212163289388,8.54694978633469,10.215678814383528,0.000214643216157784
106,99.76001230875652,8.545124884732294,10.209964271191684,0.00020610737385376332
107,108.69102605183919,8.53070729619489,10.183675328313116,0.00019770044256881242
108,96.98843002319336,8.512019851298449,10.161119101705577,0.0001894261098608447
109,99.76955540974934,8.493361487985332,10.131552959727072,0.000181288005125655
110,84.09897168477376,8.489522567402329,10.107647887704916,0.0001732896980049473
111,87.68597920735677,8.486476156564635,10.110626805147893,0.00016543469682057076
112,137.84715143839517,8.48076609286538,10.117067481979323,0.00015772644703565552
113,94.3701540629069,8.475807718331788,10.119356492107613,0.00015016832974331718
