feature_set_name,hidden_sizes,dropout,lr,weight_decay,optimizer,scheduler,batch_size,activation,loss_name,use_batchnorm,seed,block,run_id,n_features,uses_crime,uses_safety,train_mae,train_rmse,train_r2,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,elapsed_sec,best_epoch,feature_list
geo_knn_macro_plus_city_crime_only,"(512, 256)",0.2,0.0005,0.002,adam,cosine,64,relu,mse,True,62,block2_mixed_feature_sets,637,30,1,1,2.882916898756761,4.207833843154373,0.9260614811681905,5.785667275219429,7.695260741441308,0.7022476544841534,6.383766263326009,8.624537149403734,0.6944763027965083,12.52522349357605,484,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(128, 128)",0.35,0.0005,0.0001,adam,plateau,128,relu,mse,True,62,block2_mixed_feature_sets,810,30,1,1,3.9730372701791623,5.4394998019700855,0.8764418172146599,5.754925446859221,7.691677109559805,0.7025249124948987,6.5740923249487775,8.634663054844081,0.6937584624895633,6.120987415313721,413,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(256, 256)",0.2,0.0007,0.002,adam,cosine,128,gelu,mse,False,62,block2_mixed_feature_sets,1903,30,1,1,4.156544408944937,5.819451981363168,0.8585777443697034,6.0152268609768,7.963297767940901,0.6811441256280093,6.671338778103099,8.638460171175065,0.6934890621862106,10.007686614990234,674,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256, 128)",0.2,0.0005,0.002,adam,cosine,256,relu,mse,False,52,block2_mixed_feature_sets,1321,30,1,1,3.894737891564003,5.413930605907616,0.8776006951150042,5.876417316343726,7.63281652466147,0.7070603503247671,6.5482147340213555,8.653940718377081,0.6923895123717029,11.53049898147583,680,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(128, 128)",0.1,0.0005,0.0001,adam,cosine,128,relu,smooth_l1,True,42,block2_mixed_feature_sets,564,30,1,1,2.5293129368708684,4.3516156607235965,0.9209221880854965,5.650414277983875,7.4325374233395936,0.7222316743930244,6.513902444278493,8.68670113552904,0.6900561193311412,8.693670988082886,665,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(256, 256)",0.35,0.001,0.001,adam,plateau,128,relu,mse,True,52,block2_mixed_feature_sets,725,30,1,1,3.411783419095553,4.729546304967937,0.9065901778009493,6.122663574218751,8.10648321988663,0.6695745517337329,6.579627352695839,8.696417116844698,0.689362393825762,3.524681568145752,162,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256)",0.25,0.001,0.002,adam,cosine,128,gelu,mse,True,52,block2_mixed_feature_sets,512,30,1,1,2.7323022963303787,3.7667602655135592,0.9407498379022717,6.2518459040944165,8.21490924717347,0.6606764111018988,6.44398515663895,8.72149040988256,0.6875685663845608,8.41076946258545,373,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(256, 256, 128)",0.2,0.0007,0.002,adamw,cosine,128,gelu,mse,False,42,block2_mixed_feature_sets,1568,30,1,1,4.384161274601863,6.11098298872919,0.8440534643611015,5.631929828364674,7.468836294872604,0.7195119309259139,6.551328026266658,8.725456483070202,0.6872843471472276,8.212721824645996,422,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(256, 128, 64)",0.2,0.0007,0.002,adamw,plateau,128,gelu,mse,True,52,block2_mixed_feature_sets,1516,30,1,1,1.671650563166692,2.2598876843959457,0.9786731216063004,5.121792242468857,7.335346004544371,0.7294486408906866,6.32873498280843,8.728871472742094,0.6870395164705827,12.468713998794556,623,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256)",0.25,0.001,0.002,adamw,plateau,128,relu,mse,True,52,block2_mixed_feature_sets,681,30,1,1,2.3993203240027796,3.3135745899367417,0.9541491824148799,6.107690681829685,8.194968805197584,0.6623217245426443,6.628714635512408,8.738132027390217,0.6863751178644442,4.825660467147827,203,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256)",0.25,0.0005,0.0001,adamw,plateau,64,relu,mse,True,52,block2_mixed_feature_sets,1848,30,1,1,3.2905046180138227,4.67477257504779,0.9087412413675074,5.800599555038824,7.727871319530455,0.6997187083062165,6.547857448353486,8.75311016479022,0.685299019998943,7.17291259765625,236,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(256, 256)",0.1,0.0007,0.0001,adam,cosine,64,gelu,mse,True,62,block2_mixed_feature_sets,592,30,1,1,4.01083324984037,5.381798369759801,0.8790492885244343,5.614743577910634,7.4520164442209795,0.7207738290394408,6.732925396339566,8.755326760521001,0.6851396130773802,7.73664927482605,288,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256, 128)",0.3,0.001,0.0005,adamw,plateau,128,gelu,smooth_l1,False,62,block2_mixed_feature_sets,1491,30,1,1,3.990318226036659,5.818605062530833,0.8586189044158896,5.518574168507646,7.1789206806373125,0.7408645544904094,6.555552942612592,8.75750685457766,0.6849827918101397,4.71952223777771,169,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256, 128)",0.25,0.0007,0.002,adam,cosine,64,gelu,mse,True,52,block2_mixed_feature_sets,1447,30,1,1,3.5991965940035304,5.124183798439736,0.8903514280734641,5.139494483761671,6.9736112631807945,0.7554745985708107,6.4531953789206105,8.762072482998864,0.6846542447816406,14.142071723937988,383,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256, 128)",0.3,0.0005,0.0005,adamw,plateau,256,gelu,smooth_l1,True,42,block2_mixed_feature_sets,1701,30,1,1,3.029465243295523,4.513233719016473,0.9149392456051307,5.344244216360697,7.071098353743283,0.7485901622783129,6.697651469660741,8.764248771827182,0.6844975766706083,12.17993688583374,534,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(512, 256, 128)",0.25,0.0005,0.001,adamw,cosine,128,relu,mse,False,62,block2_mixed_feature_sets,1267,30,1,1,4.3387538332425635,6.006053770638948,0.8493628765659003,5.97198752984768,7.714861825673594,0.7007288750781151,6.706472674725103,8.776740386359739,0.683597569518132,9.323323249816895,413,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
geo_knn_macro_plus_city_crime_only,"(128, 128, 64)",0.2,0.0005,0.001,adamw,plateau,128,gelu,smooth_l1,True,52,block2_mixed_feature_sets,1629,30,1,1,3.147806705650917,4.7218569436635995,0.9068936648358485,5.4904250177522975,7.142338309601145,0.7434988322222906,6.764129539938533,8.777701846447886,0.6835282442429689,9.81029748916626,512,lat | lon | dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists | crimeindex_2020 | crimeindex_2023
