epoch,train_loss,train_rmse,val_rmse,lr
1,3226.258748372396,56.572252492490186,56.58051079764759,0.0003
2,3178.875732421875,56.48969898169269,56.50778778754156,0.0003
3,3103.2980143229165,56.375053876759964,56.406061723685795,0.0003
4,3188.0054524739585,56.238758341223196,56.283179547795726,0.0003
5,3221.222941080729,56.085974575183265,56.14078489109275,0.0003
6,3136.4376627604165,55.91698873550991,55.98426186065422,0.0003
7,3178.803181966146,55.796710296456354,55.871596382590084,0.0003
8,3188.657023111979,55.68309122168511,55.76652444275275,0.0003
9,3224.1373291015625,55.58826397088237,55.681272772710294,0.0003
10,2941.5675048828125,55.47289879208582,55.56642992432087,0.0003
11,2938.507080078125,55.30493425740887,55.404701740559354,0.0003
12,2901.2909342447915,55.215133074634615,55.322418855123985,0.0003
13,2880.1749674479165,55.03868787488541,55.14872770460054,0.0003
14,2846.3451944986978,54.93316869147329,55.05784640128987,0.0003
15,2986.855021158854,54.82956620677105,54.95830256611407,0.0003
16,2860.5540771484375,54.717472737894624,54.86459008714448,0.0003
17,2969.4159342447915,54.52750169268863,54.686181384726645,0.0003
18,3033.865234375,54.49917696057386,54.6589432870498,0.0003
19,2906.138427734375,54.25527013012183,54.4214752194721,0.0003
20,3037.4193115234375,54.23481506035953,54.40719075176077,0.0003
21,3062.467325846354,54.1805526402183,54.35970458372436,0.0003
22,3163.488810221354,54.13914489130515,54.319042744199216,0.0003
23,2816.2996419270835,53.944823163082035,54.14039149028198,0.0003
24,2794.4580891927085,53.74332791679694,53.9485015361358,0.0003
25,3101.34619140625,53.66153360896787,53.868699093064606,0.0003
26,2868.8062337239585,53.44637764693046,53.663657610409665,0.0003
27,2802.933390299479,53.3747605832106,53.58843008833805,0.0003
28,2876.0616048177085,53.12389844847345,53.33209994978435,0.0003
29,2681.2319539388022,53.06011662114635,53.26219740573336,0.0003
30,2898.610636393229,52.97654438435388,53.187932688697344,0.0003
31,2865.235595703125,52.867394916755984,53.092721120272245,0.0003
32,2800.2445475260415,52.50919198318381,52.75388488982304,0.0003
33,2770.706583658854,52.29147987966525,52.52556657499828,0.0003
34,2793.6118977864585,52.15058129316593,52.396048406092206,0.0003
35,2841.3260904947915,52.04983762760187,52.29080443786917,0.0003
36,2665.93896484375,52.00165110241211,52.24452780510486,0.0003
37,2667.931355794271,51.69783909781907,51.94853011220961,0.0003
38,2779.7791748046875,51.777979028441784,52.04346028276432,0.0003
39,2665.9940592447915,51.48935661510945,51.75312248533036,0.0003
40,2692.457275390625,51.38157108138684,51.6373466489299,0.0003
41,2698.8082275390625,51.26200757250645,51.51456204891167,0.0003
42,2617.273152669271,51.005944317797756,51.268278058912,0.0003
43,2561.924031575521,51.05736082764834,51.312235409987,0.0003
44,2745.8765869140625,51.104108490579684,51.3784832423501,0.0003
45,2671.859334309896,51.16222932467576,51.45050546253344,0.0003
46,2531.7530110677085,50.48660142597753,50.798492500054365,0.0003
47,2382.9920450846353,50.26068616544406,50.55858118590829,0.0003
48,2587.048543294271,50.352933574229176,50.68856925414772,0.0003
49,2698.9366455078125,50.43795319876643,50.77972235410397,0.0003
50,2462.9857584635415,50.07812828869832,50.414991176998534,0.0003
51,2512.160603841146,49.810356487045624,50.11521716758161,0.0003
52,2331.1678263346353,49.61410958068314,49.878389582791954,0.0003
53,2400.7313639322915,49.46903762873067,49.706796490410525,0.0003
54,2526.6895751953125,49.298151846481055,49.59237370200267,0.0003
55,2465.2200520833335,49.45413838573772,49.76365525713375,0.0003
56,2327.588826497396,49.00190943077936,49.274267908266125,0.0003
57,2476.6866861979165,48.860969926157665,49.162831379020645,0.0003
58,2505.5660807291665,49.026724762447515,49.32842626186407,0.0003
