run_id,model_label,model_family,feature_set_name,n_features,uses_current_city_crime_like_signal,cv_mae_mean,cv_rmse_mean,cv_r2_mean,cv_rmse_std,train_mae,train_rmse,train_r2,test_mae,test_rmse,test_r2,rmse_overfit_gap,params_json,feature_list
3782,extra_trees__all_features__3782,extra_trees,all_features,45,1,5.761750499849458,8.200348456888731,0.7054769898344191,1.0518937818558511,5.280886293367879e-13,6.42709990413948e-13,1.0,5.848737377450938,8.169564496387302,0.7258608145844189,8.16956449638666,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3781,extra_trees__all_features__3781,extra_trees,all_features,45,1,5.775738755645885,8.219064561873747,0.7040942902603128,1.0515727488635116,2.554898689553117e-13,3.1273495702711877e-13,1.0,5.833173039215704,8.170401921646828,0.725804610157673,8.170401921646516,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3797,extra_trees__all_features__3797,extra_trees,all_features,45,1,5.7717969847299955,8.191976732209778,0.7062463240967853,1.0265169735645225,0.16472232927510289,0.3060323339736133,0.9995951138532034,5.8859315927672755,8.176577140151325,0.7253899778468227,7.870544806177712,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3798,extra_trees__all_features__3798,extra_trees,all_features,45,1,5.775949043942956,8.190421074473136,0.7062924430915267,1.04454886102737,0.1636439574348821,0.3106755612441823,0.9995827345061494,5.874086938503114,8.190016160637914,0.7244865380591725,7.879340599393731,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
6990,extra_trees__rf_top_35__6990,extra_trees,rf_top_35,35,1,5.7425359684683785,8.155373130939466,0.7089816343324433,0.9819367624462249,0.1669172669878124,0.3090759421893622,0.9995870203115376,5.860100258497354,8.246914408258581,0.7206451081087684,7.937838466069219,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
6973,extra_trees__rf_top_35__6973,extra_trees,rf_top_35,35,1,5.721547307286953,8.171771376092579,0.7078807095424361,0.9919098368345944,2.554898689553117e-13,3.1273495702711877e-13,1.0,5.819857598039225,8.251474617394981,0.7203360788453721,8.251474617394669,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
6989,extra_trees__rf_top_35__6989,extra_trees,rf_top_35,35,1,5.731319608790035,8.15618225864404,0.7089016017857392,0.9878414771572699,0.16028055656141565,0.3051965712851893,0.9995973222908986,5.86527703525142,8.254631637644078,0.7201220386639599,7.949435066358888,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
6974,extra_trees__rf_top_35__6974,extra_trees,rf_top_35,35,1,5.725741138587784,8.149452390663374,0.7094925437018649,0.9902820763728452,5.280886293367879e-13,6.42709990413948e-13,1.0,5.8257122549019185,8.292507325890297,0.7175477529070178,8.292507325889654,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
3800,extra_trees__all_features__3800,extra_trees,all_features,45,1,5.791020523889946,8.22244859859911,0.7038796745600966,1.0362726492158962,0.7168594284870473,1.051910088462939,0.995216392597957,5.978693297382374,8.292979824563425,0.7175155643037672,7.241069736100485,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3799,extra_trees__all_features__3799,extra_trees,all_features,45,1,5.776409016429506,8.204334509522116,0.7051611114396803,1.0057369256947448,0.7287362773420827,1.058565975315782,0.9951556652031865,5.99991455497461,8.298584228170375,0.717133628793672,7.240018252854593,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3774,extra_trees__all_features__3774,extra_trees,all_features,45,1,6.041132523336361,8.356933336110165,0.6944976015404813,1.1131586525452364,0.0001627764132834997,0.0012829801570891986,0.9999999928839635,5.9398067401960475,8.29989238163281,0.7170444420654524,8.298609401475721,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
6965,extra_trees__rf_top_35__6965,extra_trees,rf_top_35,35,1,6.030785828063827,8.336726730498285,0.6961407328242337,1.0481318018739303,0.0003083538086034382,0.0031493827638930084,0.9999999571205525,5.899606127450991,8.299933060518452,0.7170416684523836,8.29678367775456,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
3773,extra_trees__all_features__3773,extra_trees,all_features,45,1,6.068196385877743,8.374185494429966,0.6932251901508781,1.1202027909488785,0.0002407862410415361,0.0023916316020763458,0.9999999752721217,5.940469852941183,8.300118120614798,0.717029050307276,8.297726489012721,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3783,extra_trees__all_features__3783,extra_trees,all_features,45,1,5.790789288492422,8.204361432431767,0.704980276812921,1.039028548736065,0.6061492833742779,0.921537556527509,0.9963286620195143,5.984917075163401,8.315778758216307,0.7159602254770813,7.394241201688798,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
5378,extra_trees__rf_top_20__5378,extra_trees,rf_top_20,20,1,5.639483102228264,8.021594877577623,0.7191599654545542,0.9057305459926083,1.2899263424026258e-05,0.0001191828236773248,0.9999999999385919,5.8775301470587715,8.317346351035011,0.7158531277076039,8.317227168211334,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city
3784,extra_trees__all_features__3784,extra_trees,all_features,45,1,5.7926291285882785,8.199537349572072,0.7055696019986307,1.0472387046918625,0.6026777948402916,0.9184410882613495,0.9963532927734015,5.9595357026143825,8.318524353519054,0.7157726334222383,7.400083265257704,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
3790,extra_trees__all_features__3790,extra_trees,all_features,45,1,6.072846104212544,8.391291913225405,0.6918851118215903,1.1322448323632526,0.3875841710193022,0.6251489295868766,0.9983104724712518,5.966196921550569,8.319503077595506,0.7157057473929831,7.69435414800863,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists
6966,extra_trees__rf_top_35__6966,extra_trees,rf_top_35,35,1,6.008328605088835,8.315735456692279,0.6977107938829911,1.0353546392583022,0.0002604422609514373,0.0018759109171053497,0.9999999847867251,5.899722794117622,8.327986963094148,0.7151256286881383,8.326111052177042,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
6981,extra_trees__rf_top_35__6981,extra_trees,rf_top_35,35,1,6.046450159987293,8.373651914763212,0.6937149010170695,1.0447666165108638,0.41894048458664707,0.6872261948194427,0.9979582728742299,5.9368780022045415,8.33279565874266,0.7147965528507294,7.645569463923216,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
5377,extra_trees__rf_top_20__5377,extra_trees,rf_top_20,20,1,5.663734270551032,8.055392860152619,0.7169929175426217,0.9004196821038707,2.4570024823571706e-05,0.00023642505344139108,0.9999999997583509,5.867506862745111,8.334945896598002,0.71464934310326,8.334709471544562,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city
5393,extra_trees__rf_top_20__5393,extra_trees,rf_top_20,20,1,5.726585294759147,8.090245188098866,0.7141117760682726,0.9444463905493746,0.17402204384188122,0.3260493114494029,0.9995404160394045,5.931130060598149,8.339685111115756,0.7143247525277756,8.013635799666353,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city
6976,extra_trees__rf_top_35__6976,extra_trees,rf_top_35,35,1,5.742900018756907,8.143780755630402,0.7096011931386657,0.9958593315501251,0.6268961711711639,0.9523033780743364,0.9960794324729654,5.929892606209144,8.346800004215824,0.7138371044112775,7.394496626141487,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km
5394,extra_trees__rf_top_20__5394,extra_trees,rf_top_20,20,1,5.6923569179628,8.065157614606836,0.7158557250423203,0.9209693313978815,0.17919403214138055,0.32875306042885927,0.9995327622783259,5.939995043230192,8.350455674159901,0.7135863864879265,8.021702613731042,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city
